sample_id,probability
12,0.9859245419502258
15,0.990021288394928
29,0.03077658824622631
30,0.029946794733405113
43,0.9665637612342834
44,0.9707602262496948
45,0.968042254447937
47,0.7780409455299377
51,0.018532652407884598
57,0.5822584629058838
59,0.49766984581947327
63,0.9184972643852234
70,0.19354480504989624
71,0.09046974033117294
75,0.9411810040473938
76,0.9611238241195679
81,0.9846775531768799
90,0.03190416470170021
92,0.9483702778816223
102,0.943665623664856
107,0.9604918360710144
108,0.927081286907196
109,0.0122653404250741
110,0.08866643905639648
113,0.03631962463259697
122,0.01092046219855547
124,0.021535741165280342
135,0.007707643322646618
142,0.09201351553201675
144,0.00840159971266985
151,0.9485020637512207
178,0.11399336159229279
183,0.4370317757129669
184,0.013708644546568394
188,0.8946070671081543
192,0.9015960097312927
196,0.5589230060577393
203,0.008945341221988201
209,0.008483494631946087
210,0.024324288591742516
216,0.013933719135820866
219,0.960113525390625
221,0.9142157435417175
227,0.8664800524711609
229,0.8611348867416382
238,0.4353369176387787
240,0.11897534877061844
252,0.0881715640425682
254,0.749025821685791
259,0.014781393110752106
267,0.9689890742301941
268,0.9504041075706482
272,0.9599834680557251
279,0.014129724353551865
287,0.9705771207809448
288,0.030191626399755478
290,0.035600852221250534
291,0.022699560970067978
292,0.08730220049619675
293,0.013982653617858887
295,0.2825431823730469
297,0.01594281941652298
298,0.0077902753837406635
303,0.9726700186729431
304,0.9720209836959839
307,0.975802481174469
325,0.04535406082868576
333,0.8616071343421936
336,0.4682222306728363
344,0.09477800875902176
347,0.9664348363876343
350,0.9718532562255859
371,0.9428126811981201
376,0.9805090427398682
380,0.9721893668174744
387,0.9636557698249817
410,0.9189732074737549
411,0.9867492318153381
415,0.5981138348579407
416,0.9100732207298279
420,0.9661900401115417
421,0.9142652153968811
422,0.07051429897546768
426,0.02023826539516449
428,0.19680704176425934
430,0.23061253130435944
432,0.38685154914855957
434,0.7484743595123291
438,0.9930800795555115
439,0.8689550757408142
443,0.9139991998672485
446,0.07633526623249054
449,0.026072341948747635
452,0.15834449231624603
462,0.9746741652488708
471,0.887349009513855
479,0.2697550356388092
485,0.4017542004585266
497,0.991004467010498
498,0.9839109182357788
501,0.9248506426811218
505,0.9514116644859314
506,0.9383427500724792
507,0.9833250045776367
527,0.26793497800827026
528,0.4973962604999542
531,0.7618221044540405
553,0.01365530677139759
555,0.03041776455938816
558,0.03331827372312546
564,0.012004557065665722
565,0.66413813829422
570,0.019346877932548523
577,0.01345331221818924
582,0.015405476093292236
584,0.015554114244878292
589,0.017727700993418694
598,0.0675816610455513
599,0.010990762151777744
604,0.0359397754073143
605,0.13808773458003998
607,0.008126453496515751
613,0.15415875613689423
626,0.02012203261256218
627,0.103072889149189
633,0.017907796427607536
636,0.019468922168016434
637,0.06643790006637573
640,0.009130476042628288
652,0.022018104791641235
653,0.06731624901294708
654,0.033583205193281174
655,0.5256826877593994
657,0.03047872893512249
662,0.021560898050665855
665,0.018379390239715576
670,0.5022531747817993
672,0.059457384049892426
677,0.005016449838876724
678,0.09474831074476242
691,0.05298972129821777
705,0.03722144663333893
718,0.033425625413656235
720,0.0349728949368
721,0.013259817846119404
724,0.043101534247398376
730,0.01827768050134182
731,0.016386261209845543
746,0.9590582251548767
751,0.9181569814682007
755,0.9579110145568848
757,0.9570624232292175
765,0.01668957807123661
776,0.022213734686374664
779,0.06268090009689331
782,0.013476388528943062
783,0.29392626881599426
787,0.8914301991462708
790,0.5910040140151978
799,0.9324525594711304
803,0.00888861995190382
805,0.01888350397348404
807,0.018105560913681984
808,0.008741610683500767
809,0.017551474273204803
810,0.02635480836033821
829,0.14688166975975037
831,0.020604189485311508
834,0.03253153711557388
837,0.009252885356545448
844,0.04053846001625061
847,0.41845524311065674
848,0.005447179079055786
857,0.8912230730056763
861,0.010101531632244587
864,0.36230868101119995
880,0.075184166431427
896,0.9500056505203247
897,0.9574294090270996
898,0.6862181425094604
903,0.9211251139640808
904,0.9602797031402588
907,0.9476328492164612
911,0.9086235761642456
912,0.965321958065033
915,0.6677089333534241
925,0.09897559881210327
926,0.021303249523043633
931,0.022935090586543083
940,0.02477867901325226
941,0.17006199061870575
944,0.0053809089586138725
947,0.02435760758817196
952,0.0055265179835259914
958,0.22766508162021637
964,0.03583598881959915
967,0.004382857121527195
969,0.006865126546472311
977,0.016934968531131744
978,0.010446161031723022
981,0.015232648700475693
990,0.03542091324925423
1001,0.04780302569270134
1003,0.979972779750824
1032,0.012604696676135063
1036,0.9314898252487183
1049,0.022048693150281906
1051,0.8122470378875732
1052,0.13761532306671143
1071,0.009371327236294746
1073,0.023717224597930908
1083,0.014852676540613174
1086,0.03334181755781174
1092,0.06730736047029495
1093,0.9256996512413025
1094,0.489812970161438
1095,0.9296019673347473
1096,0.9494991898536682
1101,0.9347532987594604
1108,0.005665858741849661
1109,0.6703746914863586
1112,0.8120133876800537
1114,0.022848261520266533
1117,0.03091508522629738
1119,0.026423340663313866
1121,0.048684608191251755
1126,0.03948110714554787
1158,0.9480611085891724
1161,0.9308977127075195
1170,0.9768011569976807
1173,0.9562082886695862
1183,0.9725967645645142
1186,0.934865415096283
1192,0.9723286628723145
1194,0.7367211580276489
1195,0.8638467192649841
1201,0.4922937750816345
1204,0.3850412964820862
1209,0.9636606574058533
1210,0.31224504113197327
1212,0.7913910746574402
1219,0.27020251750946045
1220,0.880246102809906
1222,0.2390616238117218
1223,0.9307252168655396
1224,0.3115769326686859
1225,0.32616111636161804
1226,0.839306652545929
1230,0.02574666403234005
1231,0.9483500123023987
1234,0.9640147686004639
1235,0.9097120761871338
1251,0.9428726434707642
1255,0.9117736220359802
1258,0.9148184657096863
1260,0.928439736366272
1268,0.9636812210083008
1272,0.9886423945426941
1278,0.6038532853126526
1288,0.015209726057946682
1292,0.8929102420806885
1294,0.0016880648909136653
1298,0.9732661247253418
1305,0.8993936777114868
1310,0.9815412759780884
1319,0.9611650109291077
1338,0.954473078250885
1340,0.9578154683113098
1344,0.6638333797454834
1345,0.9547821283340454
1350,0.6099938154220581
1351,0.9526698589324951
1354,0.03636690601706505
1357,0.3267733156681061
1359,0.01798981986939907
1360,0.03792755678296089
1362,0.2625012695789337
1366,0.008768062107264996
1371,0.3507491946220398
1379,0.955947995185852
1397,0.20912282168865204
1398,0.030473820865154266
1411,0.13974003493785858
1416,0.177413210272789
1423,0.5904306769371033
1433,0.03292069584131241
1436,0.037649232894182205
1443,0.6634476184844971
1446,0.25895795226097107
1448,0.8999096751213074
1456,0.016017155721783638
1464,0.10540825128555298
1468,0.09750231355428696
1469,0.11906818300485611
1471,0.4106834828853607
1477,0.018790777772665024
1482,0.721961498260498
1485,0.34426864981651306
1490,0.9483832120895386
1496,0.31893405318260193
1498,0.14899364113807678
1499,0.13464446365833282
1504,0.9603253602981567
1505,0.2760035991668701
1512,0.10993389040231705
1513,0.010164369828999043
1520,0.7721955180168152
1530,0.9686773419380188
1532,0.036271680146455765
1536,0.03369304910302162
1539,0.3499614894390106
1543,0.7613837122917175
1550,0.07745815068483353
1553,0.00579751655459404
1557,0.16791360080242157
1563,0.003928730729967356
1564,0.003077809466049075
1565,0.029881516471505165
1580,0.09275348484516144
1582,0.6334808468818665
1586,0.10909122228622437
1590,0.9303249716758728
1599,0.9562816619873047
1600,0.7695883512496948
1609,0.9450687766075134
1611,0.9546091556549072
1612,0.9567710757255554
1614,0.849600613117218
1620,0.012836177833378315
1621,0.023672979325056076
1630,0.030026353895664215
1652,0.9667215347290039
1654,0.8336470723152161
1657,0.01407579705119133
1666,0.6127376556396484
1675,0.03067266196012497
1683,0.11964660882949829
1684,0.11525151878595352
1694,0.012115112505853176
1695,0.03253337740898132
1699,0.974157452583313
1702,0.9298475980758667
1710,0.40372443199157715
1720,0.9360817670822144
1736,0.018940972164273262
1738,0.04837243631482124
1741,0.029015369713306427
1743,0.028283385559916496
1745,0.0684274211525917
1747,0.9463367462158203
1748,0.8779352307319641
1754,0.9520867466926575
1755,0.9521348476409912
1756,0.945579469203949
1760,0.7811166644096375
1769,0.8747417330741882
1770,0.023373965173959732
1773,0.0911150723695755
1775,0.5982141494750977
1780,0.01573900692164898
1788,0.02341889776289463
1789,0.11688368767499924
1791,0.030866339802742004
1795,0.04623404145240784
1801,0.0354696623980999
1805,0.03906611353158951
1807,0.007420698180794716
1808,0.05796045809984207
1820,0.613508403301239
1825,0.07183339446783066
1830,0.022704772651195526
1831,0.008630973286926746
1833,0.9423217177391052
1851,0.9752917289733887
1859,0.9637260437011719
1860,0.9345669150352478
1874,0.04368571192026138
1876,0.7100106477737427
1879,0.05689408257603645
1881,0.03571026027202606
1891,0.8939012289047241
1892,0.9699970483779907
1902,0.9710701704025269
1921,0.035909343510866165
1934,0.9135679006576538
1935,0.969977080821991
1951,0.9610140323638916
1952,0.9550032019615173
1956,0.9580148458480835
1961,0.914952278137207
1963,0.9406644105911255
1971,0.8197819590568542
1973,0.8257496953010559
1983,0.005043807905167341
