sample_id,probability
3,0.9757499098777771
4,0.954089879989624
5,0.7500665187835693
9,0.9999994039535522
16,0.1014896035194397
34,0.9997608065605164
54,0.9943156838417053
55,0.7351785898208618
64,0.99922776222229
66,0.26606622338294983
77,0.9999814033508301
94,0.9997021555900574
98,0.9994912147521973
114,0.48764124512672424
116,0.6829076409339905
117,0.8850088715553284
119,0.8695985078811646
125,0.09984036535024643
126,0.30303552746772766
127,0.2823786437511444
130,0.1077624037861824
133,0.13302800059318542
137,0.09679622203111649
143,0.12247814238071442
146,0.3614816665649414
154,0.9850972890853882
160,0.9561656713485718
161,0.9992115497589111
164,0.9999687671661377
189,0.9974006414413452
190,0.9958224296569824
197,0.5506592988967896
200,0.34806501865386963
201,0.058936119079589844
202,0.05609583109617233
206,0.059560079127550125
223,0.9970746040344238
224,0.485902339220047
225,0.9106141924858093
232,0.8918687701225281
235,0.8679780960083008
241,0.5552636384963989
242,0.49662351608276367
249,0.3088015615940094
253,0.41329139471054077
255,0.39403319358825684
260,0.9921171069145203
262,0.33011046051979065
280,0.26878485083580017
285,0.2897285521030426
301,0.3659513294696808
302,0.14535731077194214
320,0.7659783959388733
327,0.5906104445457458
335,0.9999566078186035
337,0.26363253593444824
341,0.37098950147628784
345,0.35310283303260803
357,0.9999979734420776
362,0.9999896287918091
364,0.9996743202209473
375,0.8203888535499573
379,0.9999943971633911
384,0.9999997615814209
385,0.9952318072319031
388,0.9987908005714417
391,0.9999995231628418
395,0.999990701675415
404,0.9999988079071045
412,0.9806345701217651
417,0.9999994039535522
419,0.9999940395355225
455,0.9924156665802002
466,0.9655255675315857
467,0.9999339580535889
470,0.9999852180480957
474,0.9999638795852661
477,0.9999959468841553
488,0.9037529826164246
492,0.9999727010726929
499,0.9997820258140564
502,0.9997978806495667
504,0.9999990463256836
510,0.9987363219261169
512,0.09353876858949661
513,0.18321779370307922
523,0.8957900404930115
524,0.7409093976020813
525,0.6992605924606323
536,0.8560090661048889
537,0.4971819519996643
539,0.9486839771270752
559,0.06859587132930756
562,0.5807145833969116
563,0.048770178109407425
569,0.10118794441223145
574,0.07217790931463242
580,0.0464058592915535
595,0.07918156683444977
600,0.10332931578159332
603,0.08617015182971954
606,0.0770590603351593
608,0.08163689076900482
616,0.7291555404663086
623,0.6949005126953125
635,0.10976717621088028
638,0.1525801420211792
645,0.1649201661348343
646,0.0865643098950386
659,0.03702308610081673
663,0.03596067056059837
666,0.04818866401910782
667,0.03853798285126686
671,0.328012079000473
673,0.24273017048835754
675,0.23137834668159485
688,0.1364535093307495
698,0.14846856892108917
699,0.1007499247789383
709,0.09748278558254242
713,0.9419906139373779
716,0.08348625153303146
717,0.08164306730031967
722,0.12529510259628296
723,0.1344730108976364
728,0.16167837381362915
732,0.8981571197509766
740,0.8908789753913879
753,0.999946117401123
760,0.05453445762395859
766,0.042367223650217056
768,0.6724741458892822
769,0.04732150584459305
770,0.056474469602108
774,0.04874224215745926
775,0.0742318257689476
784,0.03555826097726822
793,0.9971669316291809
797,0.999637246131897
804,0.06310613453388214
814,0.07781241834163666
815,0.06287446618080139
822,0.2477540671825409
823,0.3450376093387604
825,0.8137082457542419
827,0.9352753162384033
830,0.10536908358335495
832,0.04097289964556694
846,0.462400883436203
851,0.4520883560180664
853,0.24364084005355835
854,0.96745365858078
860,0.7315728068351746
863,0.8522960543632507
870,0.5891640186309814
872,0.36839357018470764
876,0.2579529881477356
878,0.7058632969856262
894,0.9975716471672058
895,0.9997432827949524
899,0.9995241165161133
901,0.9965333938598633
914,0.9977936744689941
918,0.13477009534835815
919,0.9996756315231323
922,0.1921805888414383
924,0.39059877395629883
928,0.5336679220199585
943,0.11214698106050491
946,0.1202625259757042
950,0.11064736545085907
951,0.09291445463895798
953,0.07608616352081299
954,0.06599968671798706
956,0.09431340545415878
959,0.08846908807754517
966,0.08724675327539444
971,0.05426476150751114
975,0.1280830055475235
980,0.08359036594629288
984,0.0813165158033371
989,0.03972044214606285
991,0.21477974951267242
992,0.09696009755134583
995,0.25515633821487427
1012,0.9999606609344482
1015,0.9517468214035034
1016,0.09757106751203537
1021,0.08040859550237656
1028,0.11196449398994446
1045,0.13628241419792175
1059,0.6170699596405029
1060,0.21243537962436676
1062,0.6703190207481384
1063,0.47074100375175476
1065,0.7840548157691956
1066,0.5531644225120544
1069,0.616817057132721
1076,0.9895567297935486
1077,0.9987081289291382
1081,0.76002037525177
1082,0.39003780484199524
1118,0.17322559654712677
1120,0.13604219257831573
1122,0.11318846791982651
1139,0.9894517064094543
1141,0.8598335981369019
1145,0.9018989205360413
1147,0.9795160889625549
1148,0.9991852641105652
1150,0.8206830620765686
1154,0.9999616146087646
1155,0.9991889595985413
1156,0.9999939203262329
1160,0.9999961853027344
1166,1.0
1167,0.9998905658721924
1169,0.9999996423721313
1184,0.9999117851257324
1191,0.9995983242988586
1202,0.9998730421066284
1205,0.7898609638214111
1214,0.6682639718055725
1217,0.8292638063430786
1218,0.9238778948783875
1243,0.9999967813491821
1248,0.9972624778747559
1250,0.9989558458328247
1252,0.9892988204956055
1254,0.9976328611373901
1256,0.9995662569999695
1267,0.9978281855583191
1275,0.975019097328186
1276,0.915238082408905
1279,0.9850569367408752
1282,0.2580801546573639
1291,0.17358912527561188
1296,0.2891984283924103
1300,0.9992197751998901
1306,0.9641296863555908
1308,0.9999983310699463
1311,0.862645149230957
1312,0.9945835471153259
1314,0.9999998807907104
1318,0.9999713897705078
1324,0.9905998110771179
1329,0.9624772667884827
1331,0.9900450110435486
1332,0.9999375343322754
1342,0.955622136592865
1348,0.7831169962882996
1353,0.9100462794303894
1358,0.3481428623199463
1363,0.2575182020664215
1365,0.12322055548429489
1369,0.5608252882957458
1384,0.9149357080459595
1388,0.927333414554596
1396,0.1176975890994072
1409,0.9969736337661743
1445,0.4199594557285309
1460,0.3691869378089905
1470,0.4452434182167053
1478,0.6620820164680481
1481,0.38330790400505066
1484,0.9995725750923157
